sample_index,time_s,time_error_s
92517,925.17,-4.23991167594095e-09
92518,925.18,-4.24577157214622e-09
92519,925.19,-4.24382855404386e-09
92520,925.2,-4.24504957152229e-09
92521,925.21,-4.24837721384012e-09
92522,925.22,-4.25039179806926e-09
92523,925.23,-4.26083068314445e-09
92524,925.24,-4.2513069119029e-09
92525,925.25,-4.24715417325188e-09
92526,925.26,-4.24926155876675e-09
92527,925.27,-4.24800627532781e-09
92528,925.28,-4.25476186065241e-09
92529,925.29,-4.25016122392068e-09
92530,925.3,-4.24078371688711e-09
92531,925.31,-4.2487080025629e-09
92532,925.32,-4.24245751054518e-09
92533,925.33,-4.24370529143388e-09
92534,925.34,-4.24065851713414e-09
92535,925.35,-4.24136265261435e-09
92536,925.36,-4.24780643931338e-09
92537,925.37,-4.24587293042554e-09
92538,925.38,-4.25232666205176e-09
92539,925.39,-4.25480211565227e-09
92540,925.4,-4.24875817930254e-09
92541,925.41,-4.25004387740195e-09
92542,925.42,-4.24533804964975e-09
92543,925.43,-4.24929485996989e-09
92544,925.44,-4.24603485964748e-09
92545,925.45,-4.24705316358532e-09
92546,925.46,-4.24715013571259e-09
92547,925.47,-4.23381821036108e-09
92548,925.48,-4.23004143968412e-09
92549,925.49,-4.23414234420714e-09
92550,925.5,-4.22550804171447e-09
92551,925.51,-4.23064930069593e-09
92552,925.52,-4.2384266918266e-09
92553,925.53,-4.23823064924147e-09
92554,925.54,-4.23321422547144e-09
92555,925.55,-4.23841242123548e-09
92556,925.56,-4.24684830823237e-09
92557,925.57,-4.24299207983904e-09
92558,925.58,-4.23949652972349e-09
92559,925.59,-4.23887890704889e-09
92560,925.6,-4.23404234313306e-09
92561,925.61,-4.22853478745382e-09
92562,925.62,-4.23089423793786e-09
92563,925.63,-4.23934025606729e-09
92564,925.64,-4.23576755659854e-09
92565,925.65,-4.23408773515501e-09
92566,925.66,-4.23132856594591e-09
92567,925.67,-4.22769937439497e-09
92568,925.68,-4.22793320427298e-09
92569,925.69,-4.22222020239438e-09
92570,925.7,-4.2205049435208e-09
92571,925.71,-4.21991214292556e-09
92572,925.72,-4.22872780604626e-09
92573,925.73,-4.23006862754493e-09
92574,925.74,-4.22965391927148e-09
92575,925.75,-4.23031883380774e-09
92576,925.76,-4.23163697409946e-09
92577,925.77,-4.2297821596571e-09
92578,925.78,-4.22850117701869e-09
92579,925.79,-4.22497096127194e-09
92580,925.8,-4.22064995858363e-09
92581,925.81,-4.21634700442438e-09
92582,925.82,-4.21577622643062e-09
92583,925.83,-4.22172167302862e-09
92584,925.84,-4.22386076330314e-09
92585,925.85,-4.23063769935902e-09
92586,925.86,-4.23045641395089e-09
92587,925.87,-4.22486804051521e-09
92588,925.88,-4.22010076249557e-09
92589,925.89,-4.22067212928292e-09
92590,925.9,-4.21907629801536e-09
92591,925.91,-4.2125621798054e-09
92592,925.92,-4.2120946180232e-09
92593,925.93,-4.20590313291746e-09
92594,925.94,-4.20854019346319e-09
92595,925.95,-4.20580970577405e-09
92596,925.96,-4.21222496201773e-09
92597,925.97,-4.21451295410802e-09
92598,925.98,-4.20696942444768e-09
92599,925.99,-4.20612528462427e-09
92600,926,-4.20016757798188e-09
92601,926.01,-4.19584159595782e-09
92602,926.02,-4.19076271677466e-09
92603,926.03,-4.19791455797243e-09
92604,926.04,-4.19618092691234e-09
92605,926.05,-4.19413963298392e-09
92606,926.06,-4.19209270717554e-09
92607,926.07,-4.19560342981711e-09
92608,926.08,-4.18763598001453e-09
92609,926.09,-4.19043272122467e-09
92610,926.1,-4.19338492702006e-09
92611,926.11,-4.19204148919411e-09
92612,926.12,-4.19551551133952e-09
92613,926.13,-4.19560158037748e-09
92614,926.14,-4.19845658169278e-09
92615,926.15,-4.19515257162107e-09
92616,926.16,-4.19035993333224e-09
92617,926.17,-4.18472399401446e-09
92618,926.18,-4.1871840853226e-09
92619,926.19,-4.19013820638529e-09
92620,926.2,-4.18675667257898e-09
92621,926.21,-4.17661049308641e-09
92622,926.22,-4.17731740106545e-09
92623,926.23,-4.18579323737259e-09
92624,926.24,-4.19244412540408e-09
92625,926.25,-4.19385162301472e-09
92626,926.26,-4.19398708803287e-09
92627,926.27,-4.19474098622394e-09
92628,926.28,-4.19525227694821e-09
92629,926.29,-4.18766486474181e-09
92630,926.3,-4.19436244991359e-09
92631,926.31,-4.18865451445579e-09
92632,926.32,-4.19008319983339e-09
92633,926.33,-4.18664561589535e-09
92634,926.34,-4.17891090194191e-09
92635,926.35,-4.17927536170423e-09
92636,926.36,-4.18463694245978e-09
92637,926.37,-4.17700325403755e-09
92638,926.38,-4.18273271388883e-09
92639,926.39,-4.17729522254681e-09
92640,926.4,-4.18356051575971e-09
92641,926.41,-4.18892926945414e-09
92642,926.42,-4.18242814819561e-09
92643,926.43,-4.1800824072543e-09
92644,926.44,-4.18615873985956e-09
92645,926.45,-4.18153702171054e-09
92646,926.46,-4.18603048962436e-09
92647,926.47,-4.19377873411029e-09
92648,926.48,-4.20114732314083e-09
92649,926.49,-4.20640863204208e-09
92650,926.5,-4.20708611254863e-09
92651,926.51,-4.20859314970737e-09
92652,926.52,-4.20755440571763e-09
92653,926.53,-4.20562618405112e-09
92654,926.54,-4.20399880658378e-09
92655,926.55,-4.20777728682028e-09
92656,926.56,-4.21588410731296e-09
92657,926.57,-4.21364264466437e-09
92658,926.58,-4.21703591391005e-09
92659,926.59,-4.22355070699199e-09
92660,926.6,-4.22067396983787e-09
92661,926.61,-4.22222289601276e-09
92662,926.62,-4.23071049193619e-09
92663,926.63,-4.22429376338073e-09
92664,926.64,-4.22136974681002e-09
92665,926.65,-4.21112139769077e-09
92666,926.66,-4.21233314976122e-09
92667,926.67,-4.22232418925375e-09
92668,926.68,-4.2224894383196e-09
92669,926.69,-4.23113523889995e-09
92670,926.7,-4.22335046034021e-09
92671,926.71,-4.22643790106931e-09
92672,926.72,-4.2194617079112e-09
92673,926.73,-4.20788142468286e-09
92674,926.74,-4.20500736898986e-09
92675,926.75,-4.21438887551802e-09
92676,926.76,-4.21351929125667e-09
92677,926.77,-4.21652854076464e-09
92678,926.78,-4.21323732932333e-09
92679,926.79,-4.21765989050717e-09
92680,926.8,-4.21875890623149e-09
92681,926.81,-4.21779094783746e-09
92682,926.82,-4.22528045792741e-09
92683,926.83,-4.22424417372998e-09
92684,926.84,-4.22598606402077e-09
92685,926.85,-4.22537573062058e-09
92686,926.86,-4.22931150017632e-09
92687,926.87,-4.2309846969346e-09
92688,926.88,-4.22923412183646e-09
92689,926.89,-4.22894072775051e-09
92690,926.9,-4.23208009898924e-09
92691,926.91,-4.23298361756883e-09
92692,926.92,-4.23282833776555e-09
92693,926.93,-4.23633491631604e-09
92694,926.94,-4.23642463761591e-09
92695,926.95,-4.24152961747734e-09
92696,926.96,-4.23382330920399e-09
92697,926.97,-4.23655341967712e-09
92698,926.98,-4.23333754586655e-09
92699,926.99,-4.23259314811642e-09
92700,927,-4.2293817426254e-09
92701,927.01,-4.22413626476964e-09
92702,927.02,-4.21896768251811e-09
92703,927.03,-4.22703165577269e-09
92704,927.04,-4.22035066031843e-09
92705,927.05,-4.22760317297117e-09
92706,927.06,-4.23088412924055e-09
92707,927.07,-4.2308131771412e-09
92708,927.08,-4.22788373670453e-09
92709,927.09,-4.22419628526266e-09
92710,927.1,-4.22184938551422e-09
92711,927.11,-4.21408009146963e-09
92712,927.12,-4.21320849879808e-09
92713,927.13,-4.21372781289563e-09
92714,927.14,-4.21484807758185e-09
92715,927.15,-4.21686612381386e-09
92716,927.16,-4.21689842776962e-09
92717,927.17,-4.22190544265927e-09
92718,927.18,-4.22437569579776e-09
92719,927.19,-4.22673651698392e-09
92720,927.2,-4.21817363108533e-09
92721,927.21,-4.22119252525205e-09
92722,927.22,-4.22438350767829e-09
92723,927.23,-4.21774400559636e-09
92724,927.24,-4.20455294075897e-09
92725,927.25,-4.20118855356788e-09
92726,927.26,-4.21140901690826e-09
92727,927.27,-4.21404742864892e-09
92728,927.28,-4.21232663683851e-09
92729,927.29,-4.21666397586549e-09
92730,927.3,-4.21376658508079e-09
92731,927.31,-4.21627350611196e-09
92732,927.32,-4.21561407881961e-09
92733,927.33,-4.21190002930028e-09
92734,927.34,-4.20705719459533e-09
92735,927.35,-4.20483692121663e-09
92736,927.36,-4.19781612564945e-09
92737,927.37,-4.20214443658051e-09
92738,927.38,-4.19218878541927e-09
92739,927.39,-4.18745821713422e-09
92740,927.4,-4.19423679085552e-09
92741,927.41,-4.18958373661028e-09
92742,927.42,-4.18992088390167e-09
92743,927.43,-4.19080730005708e-09
92744,927.44,-4.18795633103117e-09
92745,927.45,-4.19348870335778e-09
92746,927.46,-4.19161366543956e-09
92747,927.47,-4.19295929784884e-09
92748,927.48,-4.19066946844294e-09
92749,927.49,-4.18872688931538e-09
92750,927.5,-4.19121390142644e-09
92751,927.51,-4.1915430476614e-09
92752,927.52,-4.19570989646835e-09
92753,927.53,-4.19040024533146e-09
92754,927.54,-4.18624357536737e-09
92755,927.55,-4.1809026360581e-09
92756,927.56,-4.17723813811026e-09
92757,927.57,-4.18404050932739e-09
92758,927.58,-4.18845949056633e-09
92759,927.59,-4.19036156545988e-09
92760,927.6,-4.1930200477995e-09
92761,927.61,-4.1927138113165e-09
92762,927.62,-4.18290544665309e-09
92763,927.63,-4.18028517592886e-09
92764,927.64,-4.18366822422937e-09
92765,927.65,-4.1856950345366e-09
92766,927.66,-4.19520928452069e-09
92767,927.67,-4.19348267200062e-09
92768,927.68,-4.18650292952043e-09
92769,927.69,-4.18735276055907e-09
92770,927.7,-4.19411095124653e-09
92771,927.71,-4.20119547113718e-09
92772,927.72,-4.20222480791472e-09
92773,927.73,-4.20209641315696e-09
92774,927.74,-4.20225577861789e-09
92775,927.75,-4.19376928802754e-09
92776,927.76,-4.20131095079629e-09
92777,927.77,-4.19418841498918e-09
92778,927.78,-4.19089594536055e-09
92779,927.79,-4.2029307645006e-09
92780,927.8,-4.20767665793046e-09
92781,927.81,-4.20592197257477e-09
92782,927.82,-4.20256545299859e-09
92783,927.83,-4.20291422526712e-09
92784,927.84,-4.21174568288605e-09
92785,927.85,-4.20968895622831e-09
92786,927.86,-4.20883467185655e-09
92787,927.87,-4.21615520098909e-09
92788,927.88,-4.21240755508167e-09
92789,927.89,-4.20822047995424e-09
92790,927.9,-4.21267191665186e-09
92791,927.91,-4.2138011086658e-09
92792,927.92,-4.21473876888227e-09
92793,927.93,-4.2151264412679e-09
92794,927.94,-4.21636717798911e-09
92795,927.95,-4.21613221343155e-09
92796,927.96,-4.21934545754392e-09
92797,927.97,-4.21977860225617e-09
92798,927.98,-4.22227840297027e-09
92799,927.99,-4.22613373391966e-09
92800,928,-4.23505776372479e-09
92801,928.01,-4.23823854303165e-09
92802,928.02,-4.25388722765858e-09
92803,928.03,-4.25286103431817e-09
92804,928.04,-4.25786605769938e-09
92805,928.05,-4.25727152324786e-09
92806,928.06,-4.25899117690763e-09
92807,928.07,-4.26118818195522e-09
92808,928.08,-4.25285265988877e-09
92809,928.09,-4.2529853759695e-09
92810,928.1,-4.25237805900148e-09
92811,928.11,-4.25279693296424e-09
92812,928.12,-4.25619905688207e-09
92813,928.13,-4.25411406442077e-09
92814,928.14,-4.2620200799267e-09
92815,928.15,-4.26591774696187e-09
92816,928.16,-4.26453023610187e-09
92817,928.17,-4.26779911700821e-09
92818,928.18,-4.26991647951322e-09
92819,928.19,-4.27183010083411e-09
92820,928.2,-4.28063999611494e-09
92821,928.21,-4.27542951977631e-09
92822,928.22,-4.271695438432e-09
92823,928.23,-4.27740806610896e-09
92824,928.24,-4.27861474828196e-09
92825,928.25,-4.27317093307398e-09
92826,928.26,-4.27407226988117e-09
92827,928.27,-4.27873447431322e-09
92828,928.28,-4.27837810303383e-09
92829,928.29,-4.2786162972551e-09
92830,928.3,-4.28417639031294e-09
92831,928.31,-4.28858979164536e-09
92832,928.32,-4.28627729701746e-09
92833,928.33,-4.28887649800579e-09
92834,928.34,-4.28527147699556e-09
92835,928.35,-4.28697637002277e-09
92836,928.36,-4.28644412514251e-09
92837,928.37,-4.29027009524697e-09
92838,928.38,-4.28980925245264e-09
92839,928.39,-4.29020334559834e-09
92840,928.4,-4.29255302906273e-09
92841,928.41,-4.29371550958683e-09
92842,928.42,-4.29883366709819e-09
92843,928.43,-4.29671818637178e-09
92844,928.44,-4.29403877970625e-09
92845,928.45,-4.29074002276307e-09
92846,928.46,-4.28324906720326e-09
92847,928.47,-4.28286802458543e-09
92848,928.48,-4.2859728642476e-09
92849,928.49,-4.29304327388172e-09
92850,928.5,-4.29045835155055e-09
92851,928.51,-4.29828379088619e-09
92852,928.52,-4.30487359938267e-09
92853,928.53,-4.30717510628568e-09
92854,928.54,-4.30902887081136e-09
92855,928.55,-4.30796981361435e-09
92856,928.56,-4.30624248631235e-09
92857,928.57,-4.29646731283892e-09
92858,928.58,-4.30086709935527e-09
92859,928.59,-4.30388065262243e-09
92860,928.6,-4.30167028605896e-09
92861,928.61,-4.30449336697218e-09
92862,928.62,-4.30861721619268e-09
92863,928.63,-4.30707153336978e-09
92864,928.64,-4.30795603972524e-09
92865,928.65,-4.31189525977721e-09
92866,928.66,-4.31511056265965e-09
92867,928.67,-4.32098831768559e-09
92868,928.68,-4.31951341156476e-09
92869,928.69,-4.33235391669776e-09
92870,928.7,-4.33072635974651e-09
92871,928.71,-4.32400211766596e-09
92872,928.72,-4.31693034694802e-09
92873,928.73,-4.3213205844669e-09
92874,928.74,-4.31647181070973e-09
92875,928.75,-4.31402495587631e-09
92876,928.76,-4.31570115610472e-09
92877,928.77,-4.32406499007245e-09
92878,928.78,-4.3186240632301e-09
92879,928.79,-4.31740509874511e-09
92880,928.8,-4.3119504898098e-09
92881,928.81,-4.31246665001476e-09
92882,928.82,-4.315399201752e-09
92883,928.83,-4.31852826776271e-09
92884,928.84,-4.31772831070713e-09
92885,928.85,-4.32362196575042e-09
92886,928.86,-4.32572568518442e-09
92887,928.87,-4.3295366197172e-09
92888,928.88,-4.32482890477522e-09
92889,928.89,-4.32270440175372e-09
92890,928.9,-4.32700423849174e-09
92891,928.91,-4.33442476780407e-09
92892,928.92,-4.33487874205605e-09
92893,928.93,-4.34314516889619e-09
92894,928.94,-4.34654738129773e-09
92895,928.95,-4.33629963584562e-09
92896,928.96,-4.33422607642039e-09
92897,928.97,-4.32608063685811e-09
92898,928.98,-4.33540761385104e-09
92899,928.99,-4.33887150146151e-09
92900,929,-4.33839408027884e-09
92901,929.01,-4.3335589051751e-09
92902,929.02,-4.33623711204952e-09
92903,929.03,-4.33950260812537e-09
92904,929.04,-4.34287673483695e-09
92905,929.05,-4.33794027116364e-09
92906,929.06,-4.33934451750859e-09
92907,929.07,-4.34960626288985e-09
92908,929.08,-4.34320071117361e-09
92909,929.09,-4.34896407860141e-09
92910,929.1,-4.34709177931703e-09
92911,929.11,-4.35507610550912e-09
92912,929.12,-4.35761013053093e-09
92913,929.13,-4.35881634384187e-09
92914,929.14,-4.35403374723169e-09
92915,929.15,-4.3629470428475e-09
92916,929.16,-4.35948823480657e-09
92917,929.17,-4.35672540677252e-09
92918,929.18,-4.36034855704959e-09
92919,929.19,-4.36280306526065e-09
92920,929.2,-4.35325113970548e-09
92921,929.21,-4.3538495674945e-09
92922,929.22,-4.34621752336227e-09
92923,929.23,-4.33930880604548e-09
92924,929.24,-4.34387790708115e-09
92925,929.25,-4.34809266904836e-09
92926,929.26,-4.34611648269318e-09
92927,929.27,-4.34645966342367e-09
92928,929.28,-4.34706949382674e-09
92929,929.29,-4.34681277742662e-09
92930,929.3,-4.35509107751339e-09
92931,929.31,-4.37039145172482e-09
92932,929.32,-4.37453537762568e-09
92933,929.33,-4.37159086512454e-09
92934,929.34,-4.37553726993157e-09
92935,929.35,-4.37904451401938e-09
92936,929.36,-4.37852195835941e-09
92937,929.37,-4.37529133940389e-09
92938,929.38,-4.37713682999667e-09
92939,929.39,-4.37653388227659e-09
92940,929.4,-4.3757250929174e-09
92941,929.41,-4.38043138455224e-09
92942,929.42,-4.38677276732681e-09
92943,929.43,-4.37982886143675e-09
92944,929.44,-4.37816426889428e-09
92945,929.45,-4.38069021050389e-09
92946,929.46,-4.38016108000685e-09
92947,929.47,-4.37510955696566e-09
92948,929.48,-4.38394045194464e-09
92949,929.49,-4.3782027178883e-09
92950,929.5,-4.3733880530951e-09
92951,929.51,-4.37455982958015e-09
92952,929.52,-4.3677728315601e-09
92953,929.53,-4.37341917312223e-09
92954,929.54,-4.36808590141878e-09
92955,929.55,-4.36796988466685e-09
92956,929.56,-4.36525091375474e-09
92957,929.57,-4.36618460765403e-09
92958,929.58,-4.37582597419031e-09
92959,929.59,-4.37954023932253e-09
92960,929.6,-4.3804354994985e-09
92961,929.61,-4.37358616100411e-09
92962,929.62,-4.37726485352509e-09
92963,929.63,-4.38320423311173e-09
92964,929.64,-4.38630648195996e-09
92965,929.65,-4.38379118331073e-09
92966,929.66,-4.38565043667635e-09
92967,929.67,-4.39091809333957e-09
92968,929.68,-4.39555625302028e-09
92969,929.69,-4.39375603518398e-09
92970,929.7,-4.39518434692807e-09
92971,929.71,-4.38687999144727e-09
92972,929.72,-4.38853723165765e-09
92973,929.73,-4.38518261129237e-09
92974,929.74,-4.37977446491204e-09
92975,929.75,-4.37330529504646e-09
92976,929.76,-4.37117339265991e-09
92977,929.77,-4.36404000244931e-09
92978,929.78,-4.36486110836248e-09
92979,929.79,-4.35533303743951e-09
92980,929.8,-4.36039581940404e-09
92981,929.81,-4.35746193931188e-09
92982,929.82,-4.36446040198365e-09
92983,929.83,-4.36370310732777e-09
92984,929.84,-4.36051761132769e-09
92985,929.85,-4.36541037038189e-09
92986,929.86,-4.36896767052664e-09
92987,929.87,-4.36681624941972e-09
92988,929.88,-4.36635539500007e-09
92989,929.89,-4.36425060248173e-09
92990,929.9,-4.37327172998689e-09
92991,929.91,-4.37365044317128e-09
92992,929.92,-4.36549978135439e-09
92993,929.93,-4.35871449951947e-09
92994,929.94,-4.36578584164785e-09
92995,929.95,-4.3644052655649e-09
92996,929.96,-4.36288517514813e-09
92997,929.97,-4.35653616879647e-09
92998,929.98,-4.36245978518775e-09
92999,929.99,-4.35459282725235e-09
93000,930,-4.35998411996184e-09
93001,930.01,-4.35862707857088e-09
93002,930.02,-4.35709881554644e-09
93003,930.03,-4.35535026999222e-09
93004,930.04,-4.3575612780395e-09
93005,930.05,-4.3597648621933e-09
93006,930.06,-4.35440904913522e-09
93007,930.07,-4.35318579905336e-09
93008,930.08,-4.35391729307761e-09
93009,930.09,-4.35746472584974e-09
93010,930.1,-4.3572233603984e-09
93011,930.11,-4.35392410665224e-09
93012,930.12,-4.34557314501067e-09
93013,930.13,-4.34192438463123e-09
93014,930.14,-4.33562906703085e-09
93015,930.15,-4.34048004623501e-09
93016,930.16,-4.3350373802504e-09
93017,930.17,-4.33302871900709e-09
93018,930.18,-4.3317865551085e-09
93019,930.19,-4.33570453935638e-09
93020,930.2,-4.33826130856162e-09
93021,930.21,-4.33741278204916e-09
93022,930.22,-4.33177952171823e-09
93023,930.23,-4.33485091438906e-09
93024,930.24,-4.33787001554153e-09
93025,930.25,-4.33052031205294e-09
93026,930.26,-4.33718331052674e-09
93027,930.27,-4.33760307842312e-09
93028,930.28,-4.33692901143537e-09
93029,930.29,-4.33418177400387e-09
93030,930.3,-4.33942749989292e-09
93031,930.31,-4.3386766202668e-09
93032,930.32,-4.34783326913181e-09
93033,930.33,-4.351518963452e-09
93034,930.34,-4.3542175644458e-09
93035,930.35,-4.36052760562567e-09
93036,930.36,-4.36792343466457e-09
93037,930.37,-4.36954598272415e-09
93038,930.38,-4.38607880535467e-09
93039,930.39,-4.38307428824503e-09
93040,930.4,-4.38676325606268e-09
93041,930.41,-4.38385334217507e-09
93042,930.42,-4.37485051376492e-09
93043,930.43,-4.3711894868975e-09
93044,930.44,-4.36825961475834e-09
93045,930.45,-4.36622249554215e-09
93046,930.46,-4.36817507782645e-09
93047,930.47,-4.36963757360567e-09
93048,930.48,-4.36911605340863e-09
93049,930.49,-4.37246150566674e-09
93050,930.5,-4.37631195327765e-09
93051,930.51,-4.38556452891721e-09
93052,930.52,-4.37946661750323e-09
93053,930.53,-4.3772904833582e-09
93054,930.54,-4.3775961283681e-09
93055,930.55,-4.38018174097724e-09
93056,930.56,-4.37679247100452e-09
93057,930.57,-4.38470944272981e-09
93058,930.58,-4.39017298331052e-09
93059,930.59,-4.38795416884883e-09
93060,930.6,-4.38678318223236e-09
93061,930.61,-4.38366157831373e-09
93062,930.62,-4.38796405244693e-09
93063,930.63,-4.39444238916447e-09
93064,930.64,-4.39636697012798e-09
93065,930.65,-4.39828628404812e-09
93066,930.66,-4.39417297798377e-09
93067,930.67,-4.40484779436178e-09
93068,930.68,-4.40050413300995e-09
93069,930.69,-4.40783207668424e-09
93070,930.7,-4.41006174704436e-09
93071,930.71,-4.40876676039041e-09
93072,930.72,-4.4044116859443e-09
93073,930.73,-4.40343880150295e-09
93074,930.74,-4.40692741686282e-09
93075,930.75,-4.39497209293561e-09
93076,930.76,-4.39453851379375e-09
93077,930.77,-4.39010643526056e-09
93078,930.78,-4.39241306370748e-09
93079,930.79,-4.39640171271043e-09
93080,930.8,-4.39165595574353e-09
93081,930.81,-4.38752272093177e-09
93082,930.82,-4.38056787855951e-09
93083,930.83,-4.3770259652396e-09
93084,930.84,-4.38210164624633e-09
93085,930.85,-4.38580136338397e-09
93086,930.86,-4.38623114587778e-09
93087,930.87,-4.3865639703594e-09
93088,930.88,-4.38690250702127e-09
93089,930.89,-4.38223068571263e-09
93090,930.9,-4.38700574914531e-09
93091,930.91,-4.38437604218773e-09
93092,930.92,-4.39184366756358e-09
93093,930.93,-4.39178273632516e-09
93094,930.94,-4.39158467079688e-09
93095,930.95,-4.39172655019216e-09
93096,930.96,-4.39414092114271e-09
93097,930.97,-4.39393588045471e-09
93098,930.98,-4.39016626228817e-09
93099,930.99,-4.39283483887479e-09
93100,931,-4.38347524158634e-09
93101,931.01,-4.39390623943452e-09
93102,931.02,-4.37519910511217e-09
93103,931.03,-4.37988037304514e-09
93104,931.04,-4.37741170777956e-09
93105,931.05,-4.37348503294788e-09
93106,931.06,-4.37872411917955e-09
93107,931.07,-4.38790319926718e-09
93108,931.08,-4.38843398550169e-09
93109,931.09,-4.39563925400176e-09
93110,931.1,-4.39769863191932e-09
93111,931.11,-4.39053205204646e-09
93112,931.12,-4.39383521865998e-09
93113,931.13,-4.39228646028215e-09
93114,931.14,-4.39052809999589e-09
93115,931.15,-4.38479695867361e-09
93116,931.16,-4.37457301555431e-09
93117,931.17,-4.36983897192641e-09
93118,931.18,-4.37670150769757e-09
93119,931.19,-4.37013990109036e-09
93120,931.2,-4.37116165734556e-09
93121,931.21,-4.37256284074319e-09
93122,931.22,-4.37710397772072e-09
93123,931.23,-4.38475527316693e-09
93124,931.24,-4.38791102781127e-09
93125,931.25,-4.38665180470317e-09
93126,931.26,-4.38786938317476e-09
93127,931.27,-4.38462484582871e-09
93128,931.28,-4.37655420690883e-09
93129,931.29,-4.38276889614403e-09
93130,931.3,-4.3883941877915e-09
93131,931.31,-4.39317957282377e-09
93132,931.32,-4.40095465583725e-09
93133,931.33,-4.3988518443388e-09
93134,931.34,-4.40519753328675e-09
93135,931.35,-4.40910081689779e-09
93136,931.36,-4.41877991468414e-09
93137,931.37,-4.42267165782414e-09
93138,931.38,-4.41808888191031e-09
93139,931.39,-4.41758284291716e-09
93140,931.4,-4.42445113199941e-09
93141,931.41,-4.41562201832391e-09
93142,931.42,-4.41456665254637e-09
93143,931.43,-4.4167711247207e-09
93144,931.44,-4.41376304100257e-09
93145,931.45,-4.41350837802538e-09
93146,931.46,-4.4079808783986e-09
93147,931.47,-4.40595146054776e-09
93148,931.48,-4.40397821642482e-09
93149,931.49,-4.40693402149848e-09
93150,931.5,-4.39716938911591e-09
93151,931.51,-4.39428343796035e-09
93152,931.52,-4.39562698692672e-09
93153,931.53,-4.39766644190493e-09
93154,931.54,-4.39632745857774e-09
93155,931.55,-4.39454921415392e-09
93156,931.56,-4.39660260823979e-09
93157,931.57,-4.40463911165523e-09
93158,931.58,-4.40184555545529e-09
93159,931.59,-4.39934579212034e-09
93160,931.6,-4.39781625382576e-09
93161,931.61,-4.40339768701998e-09
93162,931.62,-4.41205676376285e-09
93163,931.63,-4.41376304852828e-09
93164,931.64,-4.41796250545502e-09
93165,931.65,-4.41211844004334e-09
93166,931.66,-4.41189856655614e-09
93167,931.67,-4.41611506774312e-09
93168,931.68,-4.42235439606941e-09
93169,931.69,-4.41812190794921e-09
93170,931.7,-4.41698195542248e-09
93171,931.71,-4.4179355414582e-09
93172,931.72,-4.41502403938359e-09
93173,931.73,-4.40874499730581e-09
93174,931.74,-4.41724701508771e-09
93175,931.75,-4.40962144891168e-09
93176,931.76,-4.40312577655431e-09
93177,931.77,-4.40503009557569e-09
93178,931.78,-4.40639201265972e-09
93179,931.79,-4.40939750883466e-09
93180,931.8,-4.4100661771427e-09
93181,931.81,-4.41734026418322e-09
93182,931.82,-4.41833311118556e-09
93183,931.83,-4.41921307755832e-09
93184,931.84,-4.41868375390117e-09
93185,931.85,-4.41822973293873e-09
93186,931.86,-4.42698285999388e-09
93187,931.87,-4.42358630059327e-09
93188,931.88,-4.42751935309787e-09
93189,931.89,-4.42764532524161e-09
93190,931.9,-4.42957761871886e-09
93191,931.91,-4.42006727625582e-09
93192,931.92,-4.41798666747437e-09
93193,931.93,-4.41391769562688e-09
93194,931.94,-4.40907286652181e-09
93195,931.95,-4.41667669439917e-09
93196,931.96,-4.41465813160533e-09
93197,931.97,-4.41123276336307e-09
93198,931.98,-4.40793667147743e-09
93199,931.99,-4.40809589885853e-09
93200,932,-4.41464487250636e-09
93201,932.01,-4.41063478025824e-09
93202,932.02,-4.40965771463169e-09
93203,932.03,-4.40950323204288e-09
93204,932.04,-4.40790848441704e-09
93205,932.05,-4.39844257087099e-09
93206,932.06,-4.3949651884307e-09
93207,932.07,-4.38773033637767e-09
93208,932.08,-4.38842374590419e-09
93209,932.09,-4.37881192153979e-09
93210,932.1,-4.37480826849663e-09
93211,932.11,-4.37751788413399e-09
93212,932.12,-4.37720361734287e-09
93213,932.13,-4.38219357132831e-09
93214,932.14,-4.38735190751905e-09
93215,932.15,-4.38755592394633e-09
93216,932.16,-4.37782640090925e-09
93217,932.17,-4.36620401293344e-09
93218,932.18,-4.37586966359591e-09
93219,932.19,-4.37252816789863e-09
93220,932.2,-4.37319784038455e-09
93221,932.21,-4.38050704218783e-09
93222,932.22,-4.37657200531138e-09
93223,932.23,-4.36285737953581e-09
93224,932.24,-4.35672598754332e-09
93225,932.25,-4.35274897792852e-09
93226,932.26,-4.35744424742778e-09
93227,932.27,-4.36224569806794e-09
93228,932.28,-4.35258974786664e-09
93229,932.29,-4.35728817484637e-09
93230,932.3,-4.35946574308336e-09
93231,932.31,-4.35438783195056e-09
93232,932.32,-4.34968079918442e-09
93233,932.33,-4.35069328035389e-09
93234,932.34,-4.35201058952964e-09
93235,932.35,-4.35582175617733e-09
93236,932.36,-4.35841365487917e-09
93237,932.37,-4.35505364288063e-09
93238,932.38,-4.36107412016256e-09
93239,932.39,-4.35733883408038e-09
93240,932.4,-4.3623835648227e-09
93241,932.41,-4.36680323893721e-09
93242,932.42,-4.37512654198574e-09
93243,932.43,-4.37920996498183e-09
93244,932.44,-4.37607456708786e-09
93245,932.45,-4.37567663685714e-09
93246,932.46,-4.38022995789549e-09
93247,932.47,-4.38481030188402e-09
93248,932.48,-4.38048300750505e-09
93249,932.49,-4.38031684407025e-09
93250,932.5,-4.38784050452216e-09
93251,932.51,-4.39283152902678e-09
93252,932.52,-4.39301294343106e-09
